Residence,date,unit_session_id,Age,BHI_A_1_r,BHI_A_2_r,BHI_A_3,BHI_A_4,BHI_C_1,BHI_C_2_r,BHI_C_3,BHI_C_4_r,BHI_E_1,BHI_E_2_r,BHI_E_3_r,BHI_E_4,BHI_HH_1,BHI_HH_2_r,BHI_HH_3_r,BHI_HH_4_r,BHI_O_1,BHI_O_2_r,BHI_O_3,BHI_O_4,BHI_X_1_r,BHI_X_2,BHI_X_3,BHI_X_4_r,Corona,Curfew_1,Curfew_1_1,Curfew_1_2,Curfew_2,Curfew_2_1,Curfew_2_2,Curfew_2_3,gender,Household_Size,Left_Right_Politics,Nationality,Risk_Duration,Risk_Freq,Risk_Quarantine,survey,ToP_Amount,ToP_Freqency,ToP_Inhouse,ToP_Ratio,Residence_County,BHI_HH_2,BHI_HH_3,BHI_HH_4,HH,BHI_E_2,BHI_E_3,E,BHI_X_1,BHI_X_4,X,BHI_A_1,BHI_A_2,A,BHI_C_2,BHI_C_4,consc,BHI_O_2,open,mobility,public_transport,Quarantine_Duration,continent,Germany,USA,German,American,europe,Americas,Rest,Country,Date.of.First.Case,Date.of.50th.case,date_diff,politics,perceived_threat,age,z.ToP_Amount,z.ToP_Freqency,z.ToP_Inhouse,duration,household,date_diff_z,Cat.Country
DE,2020-03-25,5366005,26,2,3,3,4,4,2,4,2,4,1,4,4,5,1,2,1,4,1,5,3,1,4,4,2,4,1,2,1,1,1,1,1,1,2,1,DE,NA,0,2,1,2,2,6.5,2,Berlin,5,4,5,1.3621948043083905,5,2,1.1168413051434625,5,4,0.5002022384355693,4,3,1.0978127494511065,4,4,0.8415465196383553,5,0.46824324146594526,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-1.3416012908735158,-0.44654353012520653,-0.6356579376957877,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5366173,25,4,4,2,2,3,2,3,2,4,2,4,3,2,5,3,2,2,2,4,5,2,3,4,2,7,1,2,1,1,1,1,1,1,2,5,DE,NA,1,2,1,1,1,18.5,2,Berlin,1,3,4,-1.9951640699892212,4,2,0.3440910863710494,4,4,-0.2862246431458471,2,2,-1.5014459631954125,4,4,0.04968980394652554,4,-0.45161922105887087,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,1.0530848842340501,0.9135707084212937,-0.7386202577388848,-1.0813316838024079,-1.1408800904624739,1.5088935739637768,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5366316,25,3,4,3,3,3,4,5,1,3,3,4,4,4,1,3,1,4,1,4,4,1,4,4,2,2,1,2,1,1,1,1,1,1,5,1,DE,NA,1,2,1,3,2,10.5,2,Brandenburg,5,3,5,0.6161150544644768,3,2,-0.04228402301515715,5,4,0.5002022384355693,3,2,-0.20181660687215294,2,5,0.44561816179244035,5,0.46824324146594526,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-1.3416012908735158,-1.3532863558228734,-0.7386202577388848,1.5391217397187555,0.51074283119541,0.11202311999103683,-0.38637369313045344,1.530428638938585,0.10788835040012829,Europe
DE,2020-03-25,5366384,32,4,4,2,4,4,4,3,2,2,5,4,4,4,1,1,1,4,1,4,4,1,2,4,1,2,1,1,1,1,1,1,1,1,2,6,DE,NA,0,2,1,2,2,14.5,2,Baden-Wuerttemberg,5,5,5,1.3621948043083905,1,2,-1.201409351173777,5,5,0.10698879764486113,2,2,-0.6350263923132394,2,4,-0.3462385538993893,5,0.46824324146594526,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,1.6517564280109416,-1.3532863558228734,-0.017884017437204712,0.22889502795817385,0.51074283119541,0.8104583469774068,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5366421,32,4,4,3,4,4,4,4,2,4,1,3,2,4,3,4,4,4,1,4,3,1,4,5,1,4,1,1,1,1,1,1,1,2,2,6,DE,NA,0,2,1,2,2,22.5,2,Berlin,3,2,2,-1.6221241950672642,5,3,0.7304661957572559,5,5,1.2866291200169857,2,2,-0.20181660687215294,2,4,0.04968980394652554,5,0.00831201020353719,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,1.6517564280109416,-0.44654353012520653,-0.017884017437204712,0.22889502795817385,0.51074283119541,2.2073288009501466,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-27,5433081,56,4,4,2,2,4,5,3,2,2,4,4,3,2,3,1,3,5,1,4,5,2,3,2,4,1,1,2,1,1,1,1,1,2,2,5,DE,NA,0,2,1,2,2,14.5,2,Baden-Wuerttemberg,3,5,3,-0.8760444452233507,2,2,-1.201409351173777,4,2,-1.85907840630868,2,2,-1.5014459631954125,1,4,-0.7421669117453041,5,1.3881057039907614,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,60,1.0530848842340501,-1.806657768671707,2.4532116635971275,0.22889502795817385,0.51074283119541,0.8104583469774068,-0.38637369313045344,-0.3765441605395183,0.32741193977403604,Europe
DE,2020-03-25,5366511,33,4,3,3,4,4,4,4,3,2,4,4,3,3,2,3,3,4,1,4,4,2,2,4,2,5,1,1,1,1,1,1,2,2,2,4,DE,NA,0,2,1,1,1,6.5,2,Bayern,4,3,3,-0.8760444452233507,2,2,-1.201409351173777,4,4,-0.6794380839365554,2,3,0.23139317856893354,2,3,-0.3462385538993893,5,0.46824324146594526,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,0.45441334045715864,0.006827882723626893,0.08507830260589246,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5366573,64,4,1,3,2,4,4,4,2,4,2,2,4,4,1,1,1,3,1,3,3,1,3,4,2,6,1,1,1,1,1,1,2,1,2,3,DE,NA,1,2,1,3,3,22.5,3,Bayern,5,5,5,1.3621948043083905,4,4,1.5032164145296691,5,4,0.10698879764486113,2,5,0.23139317856893354,2,4,0.04968980394652554,5,-0.911550452321279,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.14425820331973283,0.4601992955724603,3.2769102239419046,1.5391217397187555,2.162365752853294,2.2073288009501466,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5366634,64,5,5,2,2,5,3,5,1,4,1,4,4,4,2,2,3,4,1,3,4,2,3,3,3,8,1,2,1,1,1,1,1,1,2,2,DE,NA,1,2,1,4,3,22.5,3,Nordrhein-Westfalen,4,4,3,-0.1299646953794369,5,2,1.1168413051434625,4,3,-1.0726515247272634,1,1,-2.3678655340775854,3,5,1.6334032353301848,5,0.00831201020353719,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.7429297470966243,1.3669421212701272,3.2769102239419046,2.849348451479337,2.162365752853294,2.2073288009501466,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5366734,33,2,2,4,3,4,2,4,2,4,4,2,4,5,1,4,4,4,1,5,5,1,2,5,2,7,1,1,1,1,1,1,2,1,1,4,DE,NA,0,2,1,2,2,6.5,2,Bayern,5,2,2,-0.5030045703013938,2,4,0.7304661957572559,5,4,0.10698879764486113,4,4,1.531022534892193,4,4,0.8415465196383553,5,1.3881057039907614,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,0.45441334045715864,0.9135707084212937,0.08507830260589246,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-1.0122017603655526,0.10788835040012829,Europe
DE,2020-03-25,5366807,28,3,2,5,4,4,4,4,1,4,2,4,5,4,3,4,2,2,1,4,5,3,2,4,3,5,1,1,1,1,1,1,1,1,3,6,DE,NA,0,2,1,2,2,10.5,2,Sachsen,3,2,4,-0.8760444452233507,4,2,1.1168413051434625,3,3,-1.4658649655179719,3,4,1.9642323203332794,2,5,0.44561816179244035,5,0.00831201020353719,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,1.6517564280109416,0.006827882723626893,-0.4297332976095934,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,0.25911343928651615,0.10788835040012829,Europe
DE,2020-03-25,5366864,35,2,4,2,3,4,3,5,1,5,1,4,3,4,2,2,4,4,1,5,4,1,4,5,2,6,1,2,1,1,1,1,1,1,1,1,DE,NA,0,2,1,2,2,2.5,2,Berlin,4,4,2,-0.5030045703013938,5,2,1.1168413051434625,5,4,0.8934156792262776,4,2,-0.20181660687215294,3,5,1.23747487748427,5,0.9281744727283533,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-1.3416012908735158,0.4601992955724603,0.29100294269208676,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,-1.0122017603655526,0.10788835040012829,Europe
DE,2020-03-25,5366866,26,4,4,3,2,4,2,4,3,4,3,4,4,2,4,2,2,4,1,5,5,2,3,4,3,6,1,2,1,1,1,1,2,2,4,1,DE,NA,2,2,1,1,1,2.5,1,Saarland,2,4,4,-1.2490843201453075,3,2,0.3440910863710494,4,3,-0.6794380839365554,2,2,-1.0682361777543259,4,3,0.44561816179244035,5,1.3881057039907614,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-1.3416012908735158,0.4601992955724603,-0.6356579376957877,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,0.8947710391125506,0.10788835040012829,Europe
DE,2020-03-25,5366873,62,4,4,3,4,4,3,4,3,2,4,4,3,2,3,3,2,4,2,3,4,2,4,4,3,3,1,1,1,1,1,1,2,1,2,4,DE,NA,1,2,1,2,2,18.5,2,Saarland,3,3,4,-1.2490843201453075,2,2,-1.201409351173777,4,3,-0.2862246431458471,2,2,-0.20181660687215294,3,3,0.04968980394652554,4,-0.45161922105887087,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,0.45441334045715864,-0.89991494297404,3.0709855838557103,0.22889502795817385,0.51074283119541,1.5088935739637768,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5366961,34,2,3,3,5,5,4,4,4,2,2,5,5,4,1,4,4,4,2,5,5,1,3,3,2,5,1,1,1,1,1,1,1,1,2,3,DE,NA,1,2,1,1,1,2.5,2,Bayern,5,2,2,-0.8760444452233507,4,1,-0.04228402301515715,5,4,-0.2862246431458471,4,3,1.531022534892193,2,2,-0.3462385538993893,4,0.9281744727283533,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.14425820331973283,0.006827882723626893,0.18804062264898963,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5366990,39,3,4,2,3,3,4,4,4,3,3,4,4,2,2,3,2,4,1,4,4,2,4,4,1,7,1,2,1,1,1,1,1,2,4,4,DE,NA,0,2,1,3,2,18.5,2,Rheinland-Pfalz,4,3,4,-0.8760444452233507,3,2,-0.04228402301515715,4,5,0.5002022384355693,3,2,-0.6350263923132394,2,2,-1.138095269591219,5,0.46824324146594526,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,0.45441334045715864,0.9135707084212937,0.7028522228644755,1.5391217397187555,0.51074283119541,1.5088935739637768,-0.38637369313045344,0.8947710391125506,0.10788835040012829,Europe
DE,2020-03-25,5367324,33,3,4,4,2,4,4,5,4,4,2,3,4,5,1,1,3,2,2,3,3,2,3,4,3,2,1,1,1,1,1,1,1,1,2,2,DE,NA,0,2,1,2,2,14.5,3,Saarland,5,5,3,0.9891549293864337,4,3,1.1168413051434625,4,3,-0.6794380839365554,3,2,-0.20181660687215294,2,2,-0.3462385538993893,4,-1.8314129148460951,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.7429297470966243,-1.3532863558228734,0.08507830260589246,0.22889502795817385,0.51074283119541,0.8104583469774068,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-27,5451816,38,3,4,2,2,3,4,3,3,3,4,3,2,4,4,2,2,4,2,4,4,2,4,4,2,3,1,1,1,1,1,1,1,2,2,2,DE,NA,0,2,1,1,1,2.5,1,Sachsen,2,4,4,-0.5030045703013938,2,3,-0.8150342417875702,4,4,0.10698879764486113,3,2,-1.0682361777543259,2,3,-1.138095269591219,4,0.00831201020353719,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,60,-0.7429297470966243,-0.89991494297404,0.5998899028213783,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,0.32741193977403604,Europe
DE,2020-03-25,5367519,28,3,4,3,4,5,2,5,2,1,1,4,5,3,1,3,1,4,1,4,3,1,4,5,2,3,1,2,1,1,1,1,2,1,3,7,DE,NA,0,2,1,2,2,6.5,2,Niedersachsen,5,3,5,0.24307517954251995,5,2,0.3440910863710494,5,4,0.8934156792262776,3,2,0.23139317856893354,4,4,1.6334032353301848,5,0.00831201020353719,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,2.250427971787833,-0.89991494297404,-0.4297332976095934,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,0.25911343928651615,0.10788835040012829,Europe
DE,2020-03-25,5367592,33,4,4,2,2,5,2,4,2,2,3,4,4,3,2,3,1,4,1,5,5,1,5,5,2,7,2,NA,NA,1,1,1,1,1,4,4,DE,NA,1,2,1,2,1,18.5,2,Rheinland-Pfalz,4,3,5,-0.1299646953794369,3,2,-0.4286591324013637,5,4,1.2866291200169857,2,2,-1.5014459631954125,4,4,1.23747487748427,5,1.3881057039907614,0,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,0.45441334045715864,0.9135707084212937,0.08507830260589246,0.22889502795817385,-1.1408800904624739,1.5088935739637768,-0.38637369313045344,0.8947710391125506,0.10788835040012829,Europe
DE,2020-03-25,5367598,29,2,2,4,3,5,4,4,2,2,2,4,3,4,1,3,2,3,2,3,4,2,2,5,1,3,1,1,1,1,1,1,1,1,2,5,DE,NA,0,2,1,1,1,10.5,2,Nordrhein-Westfalen,5,3,4,0.24307517954251995,4,2,-0.4286591324013637,4,5,0.10698879764486113,4,4,1.531022534892193,2,4,0.44561816179244035,4,-0.911550452321279,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,1.0530848842340501,-0.89991494297404,-0.3267709775664962,-1.0813316838024079,-1.1408800904624739,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5368022,27,3,3,2,3,4,5,3,2,2,4,2,4,5,1,1,1,2,1,4,4,1,5,5,1,1,1,1,1,1,1,1,2,1,4,3,DE,NA,0,2,1,1,1,6.5,2,Baden-Wuerttemberg,5,5,5,1.7352346792303475,2,4,-0.04228402301515715,5,5,1.6798425608076941,3,3,-0.20181660687215294,1,4,-0.7421669117453041,5,-0.45161922105887087,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.14425820331973283,-1.806657768671707,-0.5326956176526906,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,0.8947710391125506,0.10788835040012829,Europe
DE,2020-03-25,5368433,38,4,2,4,4,4,5,4,2,2,3,4,5,4,4,4,2,3,2,5,4,1,4,3,2,7,1,2,1,1,1,1,1,1,6,3,US,NA,0,2,1,2,2,18.5,3,Baden-Wuerttemberg,2,2,4,-1.2490843201453075,3,2,-0.04228402301515715,5,4,0.10698879764486113,2,4,1.0978127494511065,1,4,-0.3462385538993893,4,0.00831201020353719,1,1,0,Europe,1,0,0,1,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.14425820331973283,0.9135707084212937,0.5998899028213783,0.22889502795817385,0.51074283119541,1.5088935739637768,-0.38637369313045344,2.1660862387646196,0.10788835040012829,Europe
DE,2020-03-25,5368541,33,4,3,2,4,3,1,4,1,3,2,5,4,4,1,1,1,5,1,5,5,2,3,3,2,2,1,1,1,1,1,1,1,1,2,1,DE,NA,0,2,1,2,2,6.5,2,Sachsen-Anhalt,5,5,5,1.3621948043083905,4,1,-0.04228402301515715,4,4,-0.6794380839365554,2,3,-0.20181660687215294,5,5,1.23747487748427,5,1.8480369352531694,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-1.3416012908735158,-1.3532863558228734,0.08507830260589246,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5368593,29,4,4,3,4,5,3,4,3,1,3,3,4,5,3,3,2,5,1,5,5,2,3,4,3,7,1,1,1,1,1,1,2,2,1,7,DE,NA,0,2,1,1,1,6.5,2,Hamburg,3,3,4,-0.1299646953794369,3,3,-0.4286591324013637,4,3,-0.6794380839365554,2,2,-0.20181660687215294,3,3,0.44561816179244035,5,1.8480369352531694,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,2.250427971787833,0.9135707084212937,-0.3267709775664962,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-1.0122017603655526,0.10788835040012829,Europe
DE,2020-03-25,5368744,28,3,3,2,3,4,4,4,3,2,4,3,4,4,1,1,1,4,2,2,4,2,2,4,2,1,1,1,1,1,1,1,1,1,3,1,DE,NA,0,2,1,2,2,6.5,2,Hamburg,5,5,5,1.3621948043083905,2,3,-0.4286591324013637,4,4,-0.6794380839365554,3,3,-0.20181660687215294,2,3,-0.3462385538993893,4,-0.911550452321279,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-1.3416012908735158,-1.806657768671707,-0.4297332976095934,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,0.25911343928651615,0.10788835040012829,Europe
DE,2020-03-25,5368761,32,2,5,3,3,4,4,4,3,4,2,5,4,3,1,2,3,3,1,5,5,1,5,5,1,8,1,1,1,1,1,1,1,1,2,3,DE,NA,0,2,1,1,1,6.5,2,Hamburg,5,4,3,-0.1299646953794369,4,1,0.3440910863710494,5,5,1.6798425608076941,4,1,-0.20181660687215294,2,3,-0.3462385538993893,5,0.9281744727283533,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.14425820331973283,1.3669421212701272,-0.017884017437204712,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5369087,25,4,4,4,4,4,4,5,2,3,3,4,2,3,2,3,2,1,2,2,3,2,4,4,2,3,1,1,1,1,1,1,1,2,3,4,DE,NA,0,2,1,2,2,10.5,2,Nordrhein-Westfalen,4,3,4,-0.5030045703013938,3,2,-0.8150342417875702,4,4,0.10698879764486113,2,2,0.23139317856893354,2,4,0.44561816179244035,4,-2.751275377370911,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,0.45441334045715864,-0.89991494297404,-0.7386202577388848,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,0.25911343928651615,0.10788835040012829,Europe
DE,2020-03-27,5461508,30,3,4,2,5,2,4,1,4,3,3,4,5,4,4,4,3,5,3,5,5,2,4,4,1,2,1,1,1,1,1,1,1,1,3,1,DE,NA,0,2,1,2,2,6.5,2,Sachsen,2,2,3,-1.6221241950672642,3,2,0.3440910863710494,4,5,0.5002022384355693,3,2,0.23139317856893354,2,2,-2.7218087009748784,3,0.9281744727283533,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,60,-1.3416012908735158,-1.3532863558228734,-0.22380865752339904,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,0.25911343928651615,0.32741193977403604,Europe
DE,2020-03-25,5379161,36,2,4,2,2,4,5,5,2,3,2,3,2,4,1,4,4,3,1,5,5,2,3,4,3,2,1,1,1,1,1,1,1,2,1,6,DE,NA,0,2,1,2,2,2.5,1,Bayern,5,2,2,-0.8760444452233507,4,3,-0.04228402301515715,4,3,-0.6794380839365554,4,2,-0.6350263923132394,1,4,0.04968980394652554,5,0.9281744727283533,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,1.6517564280109416,-1.3532863558228734,0.39396526273518395,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,-1.0122017603655526,0.10788835040012829,Europe
DE,2020-03-27,5461748,33,5,3,3,2,4,4,4,2,3,4,4,4,4,2,1,3,4,1,3,4,1,2,5,1,3,1,1,1,1,1,1,2,2,2,3,DE,NA,1,2,1,3,3,14.5,2,Sachsen,4,5,3,0.24307517954251995,2,2,-0.4286591324013637,5,5,0.5002022384355693,1,3,-1.0682361777543259,2,4,0.04968980394652554,5,0.00831201020353719,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,60,-0.14425820331973283,-0.89991494297404,0.08507830260589246,1.5391217397187555,2.162365752853294,0.8104583469774068,-0.38637369313045344,-0.3765441605395183,0.32741193977403604,Europe
DE,2020-03-25,5382220,30,2,4,2,4,4,3,4,1,3,3,3,4,4,3,3,3,4,2,4,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,5,DE,NA,0,2,1,2,2,6.5,2,Sachsen,3,3,3,-0.8760444452233507,3,3,0.3440910863710494,2,4,-1.4658649655179719,4,2,0.23139317856893354,3,5,0.8415465196383553,4,0.00831201020353719,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,1.0530848842340501,-0.44654353012520653,-0.22380865752339904,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-1.0122017603655526,0.10788835040012829,Europe
DE,2020-03-25,5382489,27,2,5,4,2,4,3,4,2,3,2,4,4,5,1,4,3,4,1,2,5,4,2,3,4,2,1,1,1,1,1,1,2,1,6,2,DE,NA,0,2,1,2,2,2.5,2,Sachsen,5,2,3,-0.1299646953794369,4,2,0.3440910863710494,2,2,-2.6455052878900966,4,1,-0.20181660687215294,3,4,0.44561816179244035,5,0.00831201020353719,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.7429297470966243,-1.3532863558228734,-0.5326956176526906,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,2.1660862387646196,0.10788835040012829,Europe
DE,2020-03-25,5382615,22,2,2,4,4,2,4,2,3,3,2,4,4,2,1,1,2,4,1,4,4,1,4,5,2,5,1,1,1,1,1,1,1,1,2,3,DE,NA,0,2,1,2,2,6.5,2,Bayern,5,5,4,0.24307517954251995,4,2,0.3440910863710494,5,4,0.8934156792262776,4,4,1.9642323203332794,2,3,-1.9299519852830487,5,0.46824324146594526,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.14425820331973283,0.006827882723626893,-1.0475072178681764,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5383045,30,3,4,4,3,3,4,3,2,4,2,2,4,3,1,1,1,1,3,5,3,1,3,5,1,8,1,1,1,1,1,1,2,1,2,3,DE,NA,0,2,1,1,1,2.5,2,Sachsen,5,5,5,0.9891549293864337,4,4,1.5032164145296691,5,5,0.8934156792262776,3,2,0.23139317856893354,2,4,-0.7421669117453041,3,-1.8314129148460951,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.14425820331973283,1.3669421212701272,-0.22380865752339904,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5384062,50,4,3,4,3,4,2,4,2,2,4,4,4,4,1,1,2,2,2,1,3,2,2,3,2,2,1,1,1,1,1,1,2,1,4,4,DE,NA,2,2,1,2,2,14.5,3,Sachsen,5,5,4,0.9891549293864337,2,2,-0.8150342417875702,4,4,-1.0726515247272634,2,3,0.23139317856893354,4,4,0.8415465196383553,4,-2.751275377370911,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,0.45441334045715864,-1.3532863558228734,1.8354377433385443,0.22889502795817385,0.51074283119541,0.8104583469774068,-0.38637369313045344,0.8947710391125506,0.10788835040012829,Europe
DE,2020-03-25,5384063,27,2,3,3,2,5,5,5,3,5,4,4,5,3,1,3,1,4,2,4,4,1,4,4,3,4,1,1,1,1,1,1,1,1,2,3,DE,NA,0,2,1,1,1,2.5,1,Sachsen,5,3,5,0.24307517954251995,2,2,0.7304661957572559,5,3,0.10698879764486113,4,3,0.23139317856893354,1,3,0.04968980394652554,4,0.00831201020353719,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.14425820331973283,-0.44654353012520653,-0.5326956176526906,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5384137,48,4,4,3,1,4,4,4,2,3,2,4,4,4,3,3,2,4,1,5,4,1,4,5,2,5,1,1,1,1,1,1,2,1,1,3,DE,NA,0,2,1,2,2,2.5,3,Sachsen,3,3,4,-0.5030045703013938,4,2,0.3440910863710494,5,4,0.8934156792262776,2,2,-1.5014459631954125,2,4,0.04968980394652554,5,0.9281744727283533,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.14425820331973283,0.006827882723626893,1.62951310325235,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,-1.0122017603655526,0.10788835040012829,Europe
DE,2020-03-25,5384719,23,4,2,2,4,4,4,5,3,4,3,4,4,5,1,3,1,4,1,4,5,1,3,4,2,2,2,NA,NA,1,1,1,2,1,3,3,DE,NA,0,2,1,1,1,10.5,2,Schleswig-Holstein,5,3,5,0.9891549293864337,3,2,0.3440910863710494,5,4,0.10698879764486113,2,4,0.23139317856893354,2,3,0.04968980394652554,5,0.9281744727283533,0,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.14425820331973283,-1.3532863558228734,-0.9445448978250792,-1.0813316838024079,-1.1408800904624739,0.11202311999103683,-0.38637369313045344,0.25911343928651615,0.10788835040012829,Europe
DE,2020-03-25,5384761,43,5,1,1,4,4,1,5,1,2,3,5,3,1,3,1,1,4,1,5,3,2,3,2,2,1,1,1,1,1,1,1,2,2,3,6,DE,NA,0,2,1,1,1,6.5,2,Sachsen,3,5,5,-0.5030045703013938,3,1,-1.201409351173777,4,4,-1.0726515247272634,1,5,-0.20181660687215294,5,5,2.0293315931761,5,0.46824324146594526,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,1.6517564280109416,-1.806657768671707,1.114701503036864,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,0.25911343928651615,0.10788835040012829,Europe
